横坐标(米),纵坐标(米),角度代价,GDOP(米每弧度),第二次检测耗时(秒),条件接收采样覆盖率,1000米采样覆盖率,离散源采样最坏一阶误差(米),统计位置RMS(米),是否折中点
667.4677817349767,-295.61251723462175,0.8814024148013917,3996.775417780957,151.0,1.0,0.867595818815331,94.89220693665969,40.274159509766946,0
676.5308596053432,-291.38633461721474,0.8794979907520127,3955.7647801702833,152.32277488562318,1.0,0.8745644599303136,93.82729710988731,39.860909129627615,0
685.5939374757097,-287.1601519998078,0.8775490860500532,3915.0480217341797,153.66068747318508,1.0,0.8780487804878049,92.76890880715926,39.45062007093271,0
694.6570153460762,-282.93396938240073,0.8755543951497362,3874.6252169823942,155.0133327407934,1.0,0.8861788617886179,91.71706626298088,39.043293084491864,0
703.7200932164427,-278.7077867649938,0.8735125684039711,3834.4964580619876,156.3803157613301,1.0,0.8931475029036005,90.67179425015868,38.63892909883997,0
712.7831710868091,-274.4816041475868,0.871422210488155,3794.6618559126955,157.7612516314265,1.0,0.9012775842044135,89.63311809639312,38.23752923187936,0
721.8462489571757,-270.2554215301798,0.8692818787723484,3755.1215414754165,159.1557653803451,1.0,0.9047619047619048,88.60106370136988,37.83909480305737,0
730.9093268275421,-266.0292389127728,0.867090081641055,3715.875666955798,160.56349186104046,1.0,0.9128919860627178,87.57565755436116,37.44362734609904,0
830.6031834015736,-219.54123012129588,0.839102485214101,3303.6731748545817,176.82549286994637,1.0,0.9849012775842044,76.74319748556518,33.29000168993823,0
839.6662612719401,-215.31504750388888,0.8361563992381595,3267.9821830794936,178.3666634621547,1.0,0.9907084785133565,75.7998774209693,32.93035558887965,0
848.7293391423066,-211.08886488648187,0.8331341375030319,3232.5902332014025,179.91712323268982,1.0,0.9976771196283392,74.86361259156375,32.57372283228026,0
857.7924170126731,-206.86268226907487,0.8300333164833884,3197.4979436988665,181.47662734764623,1.0,1.0,73.93443988730023,32.22010965234013,0
866.8554948830396,-202.63649965166786,0.826851472246733,3162.705981329754,183.04493814764854,1.0,1.0,73.01239711569684,31.869522767753704,0
875.9185727534061,-198.41031703426086,0.8235860580158952,3128.2150635674575,184.62182495454164,1.0,1.0,72.09752302778726,31.521969408258656,0
884.9816506237726,-194.1841344168539,0.8202344417108595,3094.025961127924,186.2070638799713,1.0,1.0,71.18985734448347,31.177457340099966,0
975.6124293274376,-151.92230824278397,0.8385843173302154,2768.947934323996,202.47404892795404,1.0,1.0,62.51914916628903,27.901755571525083,0
984.6755071978041,-147.69612562537696,0.8416442014822061,2738.147707421258,204.13814300630605,1.0,1.0,61.69370215416928,27.591392060555886,0
993.7385850681706,-143.46994300796996,0.8446270349608129,2707.663746182336,205.80836635957175,1.0,1.0,60.876025789226475,27.284215452142014,1
536.3585089324387,-345.7159960079532,0.9070800056553546,4678.592269406851,132.62444906835054,1.0,0.7804878048780488,112.43783485856521,47.14459824311819,0
545.4215868028052,-341.48981339054615,0.905721333566962,4630.839922840595,133.70120434556935,1.0,0.7839721254355401,111.22007616740048,46.6634139328817,0
554.4846646731717,-337.2636307731392,0.9043332419425744,4583.4430741282395,134.79984591670362,1.0,0.7932636469221835,110.01008381442567,46.18581185476406,0
563.5477425435381,-333.0374481557322,0.9029149143030475,4536.401100704613,135.91982279242512,1.0,0.8013937282229965,108.80786328098071,45.71178573538574,0
572.6108204139047,-328.8112655383252,0.9014655073332204,4489.713388436732,137.06059215375342,1.0,0.8048780487804879,107.61342037581555,45.241329386335565,0
581.6738982842712,-324.58508292091824,0.8999841498996048,4443.379332201689,138.2216198670471,1.0,0.8118466898954704,106.42676124416968,44.77443670999382,0
590.7369761546377,-320.3589003035112,0.898469942030691,4397.398336490726,139.40238093129153,1.0,0.8199767711962834,105.24789237711015,44.31110170561937,0
599.8000540250041,-316.13271768610423,0.8969219538585658,4351.769816040579,140.60235986147143,1.0,0.8281068524970964,104.07682062113325,43.85131847571145,0
608.8631318953707,-311.9065350686972,0.89533922452052,4307.087360210703,141.82105101189657,1.0,0.8292682926829268,102.91355318803525,43.40106842028561,0
617.9262097657372,-307.6803524512902,0.893720761019299,4263.485647301151,143.05795884337854,1.0,0.8385598141695703,101.75809766505704,42.96170864720301,0
626.9892876361037,-303.45416983388327,0.8920655370406328,4220.181662579175,144.31259813814398,1.0,0.8466898954703833,100.63149324803757,42.52534898077229,0
636.0523655064702,-299.2279872164762,0.8903724917266731,4177.175377259014,145.58449416631976,1.0,0.8536585365853658,99.51952412393481,42.09198913092905,0
645.1154433768368,-295.00180459906926,0.888640528403949,4134.466774015409,146.87318280774562,1.0,0.8571428571428571,98.41407553965209,41.661628923092486,0
654.1785212472032,-290.77562198166225,0.8868685132644644,4092.055847874164,148.17821063276352,1.0,0.8652729384436701,97.3151700188303,41.234268307139295,0
663.2415991175696,-286.54943936425525,0.8850552739985432,4049.9426071464763,149.49913494550754,1.0,0.8722415795586528,96.22283057108905,40.809907366818614,0
672.3046769879362,-282.3232567468483,0.8831995983780602,4008.127074408851,150.83552379307315,1.0,0.8780487804878049,95.13708070730178,40.38854632962628,0
681.3677548583028,-278.09707412944124,0.8813002327886982,3966.6092875304626,152.1869559437928,1.0,0.883855981416957,94.05794445536553,39.97018557715721,0
690.4308327286692,-273.8708915120343,0.8793558807099106,3925.3893007498896,153.55302083767936,1.0,0.8908246225319396,92.98544637647841,39.554825655955284,0
699.4939105990356,-269.6447088946273,0.8773652011413015,3884.467185803224,154.9333185119305,1.0,0.8989547038327527,91.91961158193718,39.142467288880944,0
708.5569884694022,-265.4185262772203,0.8753268069741941,3843.843033105567,156.32745950421557,1.0,0.9024390243902439,90.8604657504672,38.7331113870167,0
717.6200663397688,-261.1923436598133,0.8732392633072165,3803.5169529880404,157.73506473629428,1.0,0.9094076655052264,89.80803514609747,38.3267590621321,0
844.5031565248996,-202.02578701611537,0.8379196442668485,3270.3709157344447,178.6663467687393,1.0,1.0,75.7953751652186,32.95442604316229,0
853.5662343952662,-197.79960439870837,0.8348843341958746,3234.5472248889882,180.2369823981228,1.0,1.0,74.84728408784632,32.59344277827334,0
532.1323263150316,-336.65291813758665,0.9101000571117351,4742.993636746878,130.93649193144932,1.0,0.7804878048780488,114.0589227806251,47.793549127213495,0
541.1954041853982,-332.4267355201797,0.9087801845681908,4694.2920315271895,132.02755606560333,1.0,0.7897793263646922,112.81690891690735,47.30279945729873,0
550.2584820557647,-328.2005529027727,0.9074315516160393,4645.952364405652,133.14054783713078,1.0,0.7990708478513356,111.58280887463842,46.81569691567463,0
559.3215599261312,-323.9743702853657,0.9060533531895683,4597.973977150858,134.27490088953851,1.0,0.8048780487804879,110.35662792197081,46.332234869565035,0
568.3846377964976,-319.7481876679587,0.9046447574538794,4550.356219827187,135.43005788544295,1.0,0.8083623693379791,109.1383716605512,45.85240676978761,0
577.4477156668642,-315.5220050505517,0.9032049048089175,4503.098451382296,136.6054710108968,1.0,0.8164924506387921,107.9280460349328,45.37620615667389,0
586.5107935372307,-311.29582243314474,0.9017329068546153,4457.62118663319,137.80060240827223,1.0,0.8257839721254355,106.7256573422653,44.91794707951255,0
595.5738714075972,-307.06963981573773,0.9002278453157245,4412.556458485445,139.01492454200763,1.0,0.8292682926829268,105.5499152551075,44.463844994713845,0
604.6369492779636,-302.8434571983307,0.8986887709248782,4367.793698232313,140.24792050157367,1.0,0.835075493612079,104.3962408925525,44.01278573866662,0
613.7000271483303,-298.6172745809237,0.8971147022623956,4323.332837233751,141.49908424601244,1.0,0.8432055749128919,103.24911502115829,43.56476861970831,0
622.7631050186967,-294.3910919635167,0.8955046245513089,4279.173816337032,142.76792079435617,1.0,0.851335656213705,102.10855905462388,43.11979304177678,0
631.8261828890631,-290.16490934610977,0.8938574884060752,4235.31658669599,144.05394636614955,1.0,0.8536585365853658,100.97459485705407,42.67785851266569,0
640.8892607594297,-285.9387267287027,0.8921722085334147,4191.7611106319855,145.356688476182,1.0,0.8617886178861789,99.84724475730867,42.23896465270008,0
649.9523386297963,-281.71254411129576,0.8904476623836927,4148.507362538356,146.6756859873987,1.0,0.8699186991869918,98.72653156383772,41.803111203850236,0
659.0154165001627,-277.48636149388875,0.8886826887512647,4105.555329830204,148.01048912579805,1.0,0.8780487804878049,97.61247858001859,41.370298039302384,0
668.0784943705291,-273.26017887648175,0.8868760863221898,4062.905013941491,149.3606594609487,1.0,0.8803716608594657,96.50510962000843,40.94052517350607,0
677.1415722408957,-269.0339962590748,0.8850266121677284,4020.556431371389,150.72576985557495,1.0,0.8885017421602788,95.4044490251281,40.5137927727179,0
686.2046501112623,-264.80781364166774,0.8831329801820488,3978.5096147819736,152.10540438746634,1.0,0.8966318234610917,94.31052168079248,40.090101166062595,0
695.2677279816287,-260.5816310242608,0.881193859462587,3936.7646141493765,153.49915824677257,1.0,0.9024390243902439,93.22335303400116,39.66945085713281,0
704.3308058519951,-256.3554484068538,0.8792078726315489,3895.3214979705913,154.9066376115481,1.0,0.9070847851335656,92.14296911140545,39.25184253614967,0
518.8430658272582,-331.81602288462716,0.9143448897958403,4860.29892392389,128.17467272130256,1.0,0.7804878048780488,117.02475358827824,48.97559499000781,0
527.9061436976247,-327.5898402672202,0.9130911666326523,4810.241817485278,129.25779653607253,1.0,0.7862950058072009,115.74947871811239,48.47118639093137,0
536.9692215679911,-323.36365764981315,0.9118101222718358,4760.554058323541,130.3634715537185,1.0,0.7955865272938444,114.4822664790369,47.97049957994369,0
546.0322994383577,-319.1374750324062,0.9105009894874182,4711.234943015744,131.49110640673516,1.0,0.8048780487804879,113.2231215717904,47.473527468888825,0
555.0953773087242,-314.9112924149992,0.9091629753561241,4662.6384066862465,132.6401190848708,1.0,0.8048780487804879,111.972049027085,46.98383654278645,0
564.1584551790907,-310.6851097975922,0.9077952602882088,4615.75424062721,133.80993750483694,1.0,0.8130081300813008,110.73191953410566,46.51140059506127,0
573.2215330494571,-306.45892718018524,0.906396997019472,4569.176644832955,134.99999999999997,1.0,0.8222996515679443,109.53532216365367,46.0420538526214,0
582.2846109198236,-302.2327445627782,0.9049673095629531,4522.905507380305,136.2097557348538,1.0,0.8292682926829268,108.34530643204798,45.57579518765466,0
591.3476887901902,-298.00656194537123,0.9035052921187501,4476.940723230461,137.43866504914644,1.0,0.8315911730545877,107.16189272551365,45.1126235417205,0
600.4107666605566,-293.7803793279642,0.9020100079403771,4431.2821949399,138.68619973654722,1.0,0.8397212543554007,105.98510184625783,44.65253793291334,0
609.4738445309232,-289.5541967105572,0.9004804881560243,4385.929833409054,139.9518432626987,1.0,0.8490127758420442,104.814955025839,44.195537463406836,0
618.5369224012898,-285.3280140931503,0.8989157305430521,4340.88355867043,141.23509092741122,1.0,0.8536585365853658,103.65147393900428,43.74162132739553,0
627.6000002716562,-281.1018314757432,0.8973146982540114,4296.143300717976,142.53544997563355,1.0,0.8583042973286876,102.49468071801182,43.290788819452,0
645.7261560123892,-272.64946624092926,0.8939994811367593,4207.58061023382,145.18559127100045,1.0,0.8745644599303136,100.20124877959569,42.398372421146256,0
654.7892338827558,-268.42328362352225,0.8922830373101888,4163.758095575511,146.53444810363308,1.0,0.8780487804878049,99.06465675025237,41.95678770322189,0
505.5538053394847,-326.97912763166767,0.9184573392925811,4983.0589356057235,125.41594578792296,1.0,0.7804878048780488,120.12505852170789,50.21260627412945,0
514.6168832098512,-322.7529450142607,0.9172676939017371,4931.592444917781,126.49074038789952,1.0,0.7828106852497096,118.8152075334712,49.69399578474524,0
523.6799610802177,-318.52676239685366,0.9160521287184695,4880.503079461205,127.58874336577564,1.0,0.7921022067363531,117.51357527574199,49.17918545927709,0
532.7430389505842,-314.3005797794467,0.9148099138410158,4830.369169314905,128.70933675353692,1.0,0.8013937282229965,116.22016585445547,48.67400293511079,0
541.8061168209507,-310.0743971620397,0.9135402947581929,4781.91448951017,129.85191228010888,1.0,0.8048780487804879,114.95074796785471,48.1857414494219,0
550.8691946913171,-305.8482145446327,0.912242491409704,4733.7711556319755,131.0158720161869,1.0,0.8095238095238095,113.71655093931577,47.70061729175309,0
559.9322725616837,-301.6220319272257,0.910915697207946,4685.939024539428,132.20062892926276,1.0,0.818815331010453,112.48899328843387,47.21862901972181,0
568.9953504320501,-297.3958493098187,0.9095590780197429,4638.417958236568,133.40560735419618,1.0,0.8281068524970964,111.26809484135134,46.73977524278926,0
578.0584283024167,-293.16966669241174,0.9081717711063957,4591.207824516232,134.63024338479042,1.0,0.8292682926829268,110.05387581964759,46.26405462874838,0
587.1215061727831,-288.94348407500473,0.9067528840203661,4544.308497639459,135.87398519186308,1.0,0.8362369337979094,108.84635685315354,45.79146591057003,0
456.0122333702452,-339.04696284833614,0.9267170668661459,5327.202955494879,118.64858116140299,1.0,0.7537746806039489,128.8349926705148,53.680429632351434,0
465.0753112406117,-334.82078023092913,0.9256811681801783,5272.720533832975,119.61239025515522,1.0,0.7560975609756098,127.45566660900742,53.13142862250531,0
474.1383891109782,-330.5945976135222,0.9246232666429285,5218.626648867554,120.6027681329474,1.0,0.7607433217189314,126.08471229440626,52.586342766065094,0
483.20146698134465,-326.3684149961152,0.9235427547389391,5164.920483738897,121.61903789690601,1.0,0.7711962833914053,124.72213201221045,52.04516383181056,0
492.2645448517112,-322.1422323787082,0.9224390047230877,5111.601225794651,122.66052864066182,1.0,0.7804878048780488,123.36792833455661,51.50788363091771,0
501.32762272207765,-317.91604976130117,0.9213113678495796,5058.668067024513,123.72657663724662,1.0,0.7804878048780488,122.02210412852682,50.974494021338906,0
510.3907005924442,-313.68986714389416,0.9201591735688335,5006.6454975523175,124.81652640600127,1.0,0.7874564459930313,120.68466256472692,50.450280113369466,0
519.4537784628106,-309.4636845264872,0.9189817286908809,4956.563951907579,125.92973166264778,1.0,0.7979094076655052,119.37785738658339,49.94562524864561,0
528.5168563331772,-305.23750190908015,0.9177783165138406,4906.798782046756,127.06555615733703,1.0,0.8048780487804879,118.10478552905955,49.44415839612023,0
537.5799342035436,-301.0113192916732,0.9165481959159785,4857.34981693692,128.2233744059949,1.0,0.8048780487804879,116.8384145077897,48.94587783235212,0
546.6430120739102,-296.7851366742662,0.9152906004097989,4808.216889037256,129.40257232067188,1.0,0.8153310104529616,115.57876362259849,48.450781869088914,0
555.7060899442766,-292.5589540568592,0.9140047371565623,4759.399834877749,130.60254774486063,1.0,0.8246225319396051,114.32585254838824,47.958868859098345,0
564.7691678146432,-288.33277143945224,0.9126897859395536,4710.898495671034,131.82271089990152,1.0,0.8292682926829268,113.07970134736551,47.47013720233364,0
573.8322456850096,-284.1065888220452,0.9113448980943788,4662.712717958912,133.06248474865694,1.0,0.8327526132404182,111.8403304817172,46.984585352448214,0
451.7860507528382,-329.98388497796964,0.9293614862933853,5412.034519103951,116.89280584559492,1.0,0.7560975609756098,130.9632729698566,54.535248722024384,0
460.8491286232047,-325.75770236056263,0.928359768939174,5356.386933668843,117.8716084761797,1.0,0.7560975609756098,129.5543385642576,53.974506749339,0
469.91220649357115,-321.5315197431556,0.9273366618068226,5301.135800888329,118.87712676389405,1.0,0.7665505226480837,128.15395241048637,53.41775969650279,0
478.9752843639377,-317.3053371257487,0.926291570053416,5246.280261377573,119.90865937778581,1.0,0.7770034843205574,126.7621164427883,52.86499890378427,0
488.03836223430415,-313.0791545083417,0.925223878840168,5191.9702982674335,120.96551211459378,1.0,0.7804878048780488,125.37883288569569,52.31773570066897,0
497.1014401046707,-308.85297189093467,0.9241329525606558,5140.202074617273,122.04699910719626,1.0,0.7839721254355401,124.0254046277252,51.79608474986788,0
506.16451797503714,-304.6267892735277,0.923018134036339,5088.755514711716,123.15244390193543,1.0,0.7932636469221835,122.71210637359451,51.27767509626379,0
515.2275958454037,-300.40060665612066,0.9218787436779252,5037.630422908947,124.28118040998757,1.0,0.8025551684088269,121.40557423559939,50.76250476844002,0
524.2906737157701,-296.1744240387137,0.9207140786110722,4986.826605494347,125.43255373859677,1.0,0.8048780487804879,120.10582702349215,50.25057181439961,0
533.3537515861367,-291.9482414213067,0.9195234117648546,4936.343871196156,126.60592090848209,1.0,0.81068524970964,118.81288390208488,49.74187430676148,0
411.3075566539652,-337.8255375772311,0.9356469005178462,5732.3129434085395,111.45186705737012,1.0,0.7317073170731707,139.03444125354739,57.76258651303326,0
420.37063452433176,-333.59935495982415,0.9347568592752791,5673.8229314563905,112.33126291998992,1.0,0.7340301974448316,137.5597268043052,57.17320236585071,0
429.4337123946982,-329.37317234241715,0.9338481913577131,5615.741295632736,113.24047302187846,1.0,0.7444831591173054,136.093741744608,56.58793328734723,0
438.49679026506476,-325.14698972501014,0.9329203869098402,5558.067120953246,114.17875251164946,1.0,0.7560975609756098,134.63648653319777,56.00677005753393,0
447.5598681354312,-320.92080710760314,0.9319729191204531,5500.79949456452,115.14535850411491,1.0,0.7560975609756098,133.18796189050826,55.42970347789463,0
456.62294600579776,-316.69462449019613,0.9310052435704513,5443.937506098651,116.13955191559845,1.0,0.7619047619047619,131.7481688062898,54.8567243749586,0
465.6860238761642,-312.4684418727892,0.9300167975530164,5387.480248047517,117.16059914247963,1.0,0.7723577235772358,130.31710854749304,54.28782360407219,0
474.7491017465307,-308.2422592553822,0.9290069993646904,5333.3695190202,118.20777358467925,1.0,0.7804878048780488,128.90654067442145,53.74256801569442,0
483.8121796168972,-304.0160766379752,0.9279752475660351,5280.178308492556,119.28035701729323,1.0,0.7804878048780488,127.55158218934614,53.20657810548393,0
492.8752574872637,-299.78989402056817,0.926920920210494,5227.314095081858,120.37764081484765,1.0,0.7886178861788617,126.20345901979012,52.67388323506689,0
501.9383353576302,-295.56371140316116,0.9258433740400093,5174.776662220666,121.49892703368559,1.0,0.7990708478513356,124.86218952379555,52.144481222166185,0
511.0014132279967,-291.3375287857542,0.9247419436458895,5122.565794246978,122.64352935882194,1.0,0.8048780487804879,123.52779239491784,51.61836989362845,0
407.08137403655826,-328.7624597068646,0.938094779320049,5830.415476792745,109.65180361560904,1.0,0.7317073170731707,141.49236255057204,58.751132694600145,0
416.1444519069247,-324.5362770894576,0.9372362460001877,5770.62350993731,110.54619841567008,1.0,0.7398373983739838,139.98468134553477,58.14862918644069,0
425.20752977729126,-320.31009447205065,0.9363596593292349,5711.248770972668,111.47065323364932,1.0,0.7514518002322881,138.48592444357396,57.55032994318714,0
434.2706076476577,-316.08391185464365,0.9354645219258968,5652.2902987444695,112.42439201596628,1.0,0.7560975609756098,136.99609187684638,56.95622527961087,0
443.33368551802425,-311.85772923723664,0.9345503197269999,5593.747133928747,113.40664186294123,1.0,0.7560975609756098,135.51518394187272,56.36630552892744,0
452.3967633883907,-307.63154661982963,0.9336165213388855,5536.6524169597615,114.41663493271945,1.0,0.7677119628339141,134.0432012073134,55.79098129926368,0
461.4598412587572,-303.40536400242263,0.9326625773607016,5481.649314035572,115.45361017187261,1.0,0.778164924506388,132.63737307678295,55.23673355973699,0
470.5229191291237,-299.1791813850157,0.931687919678286,5426.979007657523,116.5168148756052,1.0,0.7804878048780488,131.24614038004276,54.685839298898124,0
479.5859969994902,-294.9529987676087,0.9306919607272752,5372.6412616704365,117.60550608207397,1.0,0.7839721254355401,129.86183416008333,54.13829613709091,0
488.6490748698567,-290.72681615020167,0.9296740927240125,5318.63583937718,118.718951806636,1.0,0.794425087108014,128.48447267995337,53.594101689198084,0
497.7121527402232,-286.5006335327947,0.9286336868627494,5264.962503961884,119.85643212288983,1.0,0.8048780487804879,127.11407452962125,53.0532535689059,0
393.79211354878476,-323.9255644539051,0.9413186036840335,5994.778162091915,106.9803902718557,1.0,0.7317073170731707,145.61647065826847,60.40736010626383,0
402.85519141915125,-319.6993818364981,0.9405083803541523,5933.199145696593,107.85912696499034,1.0,0.7340301974448316,144.06523712209767,59.786849101886034,0
411.91826928951775,-315.47319921909116,0.9396811491657356,5872.0476462443385,108.76897416858279,1.0,0.7456445993031359,142.52313291964936,59.17064604172787,0
420.98134715988425,-311.24701660168415,0.938836441323466,5811.322652634606,109.70912090166739,1.0,0.7560975609756098,140.99015736224044,58.558740737269765,0
430.04442503025075,-307.02083398427715,0.9379737722617445,5751.023154943572,110.67875850898326,1.0,0.7560975609756098,139.46631002044293,57.95112301184954,0
439.10750290061725,-302.79465136687014,0.9370926410276639,5693.800645797241,111.6770828247567,1.0,0.7619047619047619,137.98484664527032,57.374511063463416,0
448.17058077098375,-298.56846874946314,0.9361925296369531,5637.252997146093,112.70329614269008,1.0,0.7735191637630662,136.54889032562198,56.804699456950125,0
457.2336586413502,-294.3422861320562,0.9352729024016053,5581.043967640514,113.75660899458019,1.0,0.7804878048780488,135.1199374374071,56.23830000149768,0
466.29673651171674,-290.1161035146492,0.9343332052278588,5525.173302843084,114.83624174196784,1.0,0.7804878048780488,133.6980058555602,55.675310133225885,0
475.3598143820832,-285.8899208972422,0.9333728648831152,5469.640746781498,115.94142598686929,1.0,0.7897793263646922,132.28311376301357,55.11572727278808,0
484.42289225244974,-281.6637382798352,0.9323912882303267,5414.446042339398,117.07140580897519,1.0,0.8002322880371661,130.87527966082905,54.55954882930933,0
389.56593093137775,-314.8624865835386,0.9436664695415391,6103.9837199652375,105.17983829094555,1.0,0.7317073170731707,148.34811776635604,61.50778772538314,0
398.62900880174425,-310.6363039661316,0.9428867527649201,6040.973901549911,106.07423014794622,1.0,0.7398373983739838,146.76069147718903,60.8728590110374,0
407.69208667211075,-306.4101213487246,0.9420905947223454,5978.401387098843,107.0,1.0,0.7514518002322881,145.18260950508267,60.242336861426935,0
416.75516454247725,-302.18393873131765,0.9412775394483066,5917.319768279717,107.95630140987001,1.0,0.7560975609756098,143.6138706596541,59.62683796486845,0
425.81824241284374,-297.95775611391065,0.9404471155158858,5858.818917865874,108.94229168149027,1.0,0.7560975609756098,142.12831179518008,59.037344602158505,0
434.88132028321024,-293.73157349650364,0.93959883542555,5800.663030096463,109.95713410721541,1.0,0.7677119628339141,140.65299908560493,58.451327311810545,0
443.94439815357674,-289.50539087909664,0.9387321949668028,5742.851836027127,111.0,1.0,0.7793263646922184,139.1847885389905,57.86878338376286,0
453.00747602394324,-285.27920826168963,0.9378466725513839,5685.385063852148,112.07007051459338,1.0,0.7804878048780488,137.72369797579222,57.28971007912081,0
462.0705538943097,-281.0530256442827,0.9369417285166405,5628.262439238431,113.16653826391969,1.0,0.7839721254355401,136.2697455157847,56.7141046335222,0
376.2766704436042,-310.0255913305791,0.9467124315919193,6283.540052515848,102.50897394599124,1.0,0.7317073170731707,152.8471961851793,63.31711640218606,0
385.33974831397074,-305.7994087131721,0.945978411763656,6218.5844835615,103.38699100999074,1.0,0.7340301974448316,151.2123314855288,62.66258101511456,0
394.40282618433724,-301.5732260957651,0.9452289473296399,6154.077617927627,104.29753269845128,1.0,0.7456445993031359,149.58703903863503,62.012567060250895,0
403.46590405470374,-297.34704347835816,0.944463609994327,6092.420707893798,105.23971268913336,1.0,0.7560975609756098,148.00248634114755,61.39127114791753,0
412.52898192507024,-293.12086086095115,0.943681956906506,6032.237416533458,106.21264743103997,1.0,0.7560975609756098,146.47898897219218,60.784824394545815,0
421.59205979543674,-288.89467824354415,0.9428835300809331,5972.405442270234,107.2154587134451,1.0,0.7619047619047619,144.96267900836412,60.18191774521519,0
430.65513766580324,-284.66849562613714,0.942067855794047,5912.924500725373,108.24727599312246,1.0,0.7735191637630662,143.45357395351797,59.582548334336735,0
439.71821553616974,-280.44231300873014,0.9412344439524919,5853.794303699631,109.30723848324237,1.0,0.7804878048780488,141.95169159282946,58.986713257823766,0
448.7812934065362,-276.2161303913232,0.9403827874331158,5795.014559475245,110.39449701004317,1.0,0.7804878048780488,140.45705000202994,58.39440957613464,0
372.05048782619724,-300.9625134602126,0.9489581078057427,6405.488622591263,100.70788891204319,1.0,0.7317073170731707,155.8930714112833,64.54595106258638,0
381.1135656965638,-296.7363308428056,0.9482535066652128,6338.954176052213,101.60227740586659,1.0,0.7398373983739838,154.21831002394018,63.875505857963034,0
390.17664356693024,-292.5101482253986,0.9475340173474904,6276.573662293989,102.52948272189288,1.0,0.7514518002322881,152.61751390226286,63.246918434655974,0
399.2397214372968,-288.2839656079916,0.946799224597803,6214.635288187878,103.48857801796105,1.0,0.7560975609756098,151.05116313101803,62.62278630368172,0
408.30279930766324,-284.05778299058466,0.9460486989430353,6153.054862373174,104.4786409235671,1.0,0.7560975609756098,149.4921067221734,62.00226109705959,0
417.3658771780298,-279.83160037317765,0.945281996121335,6091.8320860726835,105.49875621120891,1.0,0.7677119628339141,147.94036217422507,61.38533980411246,0
426.42895504839623,-275.60541775577065,0.9444986564858383,6030.9666557319015,106.54801819828883,1.0,0.7793263646922184,146.39594725846632,60.77201936602384,0
435.4920329187628,-271.37923513836364,0.9436982043812217,5970.458263288835,107.62553288534,1.0,0.7804878048780488,144.85888002794405,60.16229667855679,0
444.55511078912923,-267.15305252095663,0.9428801474917244,5910.306596465746,108.7304198391195,1.0,0.7828106852497096,143.32917882677063,59.55616859499375,0
304.38276011622474,-321.48271391169504,0.9555245082276097,7024.314346613178,93.54377448471462,1.0,0.6898954703832753,171.39091890660498,70.78164942260155,0
349.69814946805724,-300.35180082466,0.9524758305540935,6671.489908685631,97.19544457292886,1.0,0.7305458768873403,162.55609923901648,67.22635641593888,0
358.76122733842374,-296.12561820725307,0.9518278574244458,6602.354115847734,98.03762679690405,1.0,0.7317073170731707,160.81937155546385,66.52969832096551,0
367.82430520879024,-291.89943558984606,0.9511663172467046,6534.553673068936,98.91485505499116,1.0,0.7328687572590011,159.0927128732928,65.8464960987045,0
376.88738307915673,-287.67325297243906,0.9504908341749316,6470.417462046605,99.82615672903758,1.0,0.7456445993031359,157.47154329982382,65.20021710550063,0
385.9504609495233,-283.44707035503205,0.9498010195487486,6406.646427496555,100.77055915050303,1.0,0.7560975609756098,155.8604674979325,64.55761787259264,0
422.2027724309893,-266.5423398854041,0.9468901943678396,6155.2078436251395,104.85990186255944,1.0,0.7804878048780488,149.49039779622672,62.02395596387083,0
431.2658503013557,-262.3161572679971,0.9461224062722785,6093.257983978115,105.95543571299169,1.0,0.7804878048780488,147.91652835289673,61.399708096969874,0
300.15657749881774,-312.41963604132854,0.9575073080234142,7171.736207828781,91.64871608973787,1.0,0.6957026713124274,175.07037302520183,72.26716985675202,0
309.21965536918424,-308.19345342392154,0.9569471977023768,7098.390138796268,92.31551981177229,1.0,0.7073170731707317,173.23744964529945,71.52808622686175,0
318.28273323955074,-303.96727080651453,0.9563756952003893,7025.536223235424,93.02272433866153,1.0,0.7073170731707317,171.41488724746088,70.793961861716,0
327.34581110991724,-299.74108818910753,0.9557924929351513,6953.173176552453,93.76936408468858,1.0,0.7096399535423926,169.60268029383906,70.06478381689587,0
336.40888898028373,-295.5149055717005,0.9551972730682174,6881.299711546042,94.55445270895243,1.0,0.7235772357723578,167.800823460361,69.34053912170732,0
345.47196685065023,-291.2887229542936,0.9545897071014012,6809.91453858804,95.37698822156003,1.0,0.7317073170731707,166.00931164283514,68.62121478100192,0
354.53504472101673,-287.06254033688657,0.9539694554550401,6740.7118369134205,96.23595782365634,1.0,0.7317073170731707,164.24715421029947,67.92388246822017,0
363.59812259138323,-282.83635771947957,0.9533361670272193,6674.6527617160045,97.13034245024815,1.0,0.7386759581881533,162.58184834513202,67.25822742047032,0
295.9303948814108,-303.35655817096205,0.9594532378927508,7327.006935367012,89.75848040166836,1.0,0.70267131242741,178.94316706812674,73.83178067282441,0
304.9934727517773,-299.13037555355504,0.958918043706935,7251.742865338417,90.44003745317531,1.0,0.7073170731707317,177.06211068837962,73.0733699930047,0
314.05655062214373,-294.90419293614804,0.9583719266261236,7176.984177815894,91.16263691415205,1.0,0.7073170731707317,175.19170076171892,72.32005188245284,0
323.1196284925103,-290.67801031874103,0.9578145903184928,7102.729522750793,91.92525524840292,1.0,0.7166085946573751,173.33193099259142,71.57181273718332,0
